pepper_field_id,pepper_lat,pepper_lon,nearest_coconut_field_id,nearest_coconut_lat,nearest_coconut_lon,distance_m,distance_band
Sullia|SULYA|ALETTI|SURVEYID=444197301,12.5304625,75.4070968,Sullia|SULYA|ALETTI|SURVEYID=445103122,12.530461,75.4070947,0.2824529894896649,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197304,12.5304437,75.4071365,Sullia|SULYA|ALETTI|SURVEYID=445039714,12.5304443,75.4071367,0.07016013640804566,0-5
Sullia|SULYA|ALETTI|SURVEYID=40750479,12.5021133,75.3727127,Sullia|SULYA|ALETTI|SURVEYID=40750456,12.502123,75.3727123,1.079464530444057,0-5
Sullia|SULYA|ALETTI|SURVEYID=40754504,12.53107,75.4117467,Sullia|SULYA|ALETTI|SURVEYID=40754504,12.53111,75.4117167,5.51243381407481,5-10
Sullia|SULYA|ALETTI|SURVEYID=40755005,12.5308455,75.4117953,Sullia|SULYA|ALETTI|SURVEYID=40755005,12.5308583,75.4117917,1.4759631138561407,0-5
Sullia|SULYA|ALETTI|SURVEYID=40755700,12.530735,75.4117567,Sullia|SULYA|ALETTI|SURVEYID=40755700,12.530775,75.41166,11.399900793945426,10-25
Sullia|SULYA|ALETTI|SURVEYID=40756120,12.5306233,75.4115333,Sullia|SULYA|ALETTI|SURVEYID=40756120,12.5306783,75.4115667,7.109563841678367,5-10
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938584,12.6116613,75.4292164,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938584,12.611652,75.4292898,8.031636667614523,5-10
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938589,12.6114977,75.4291999,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938589,12.6115811,75.4292333,9.956721034499399,5-10
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938592,12.6115086,75.4290945,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938592,12.6114406,75.4291166,7.932436443874878,5-10
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938599,12.6114422,75.4289692,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938599,12.6114635,75.4289647,2.4182650804280796,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197312,12.5304607,75.4071546,Sullia|SULYA|ALETTI|SURVEYID=444533216,12.5304577,75.4071545,0.33376133468468133,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197327,12.5304552,75.4071534,Sullia|SULYA|ALETTI|SURVEYID=444467417,12.5304558,75.4071519,0.1759583815303667,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197336,12.5304638,75.4071602,Sullia|SULYA|ALETTI|SURVEYID=444197597,12.5304622,75.4071584,0.2642486022321028,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938602,12.6110209,75.4294385,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938602,12.61103,75.4294767,4.266887521601917,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938605,12.6109762,75.4294109,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938605,12.6110214,75.4293991,5.186552245092577,5-10
Sullia|SULYA|ALETTI|SURVEYID=40756753,12.5303767,75.4116333,Sullia|SULYA|ALETTI|SURVEYID=40757831,12.5303709,75.4116172,1.8628017219999766,0-5
Sullia|SULYA|ALETTI|SURVEYID=40757831,12.5303517,75.4116033,Sullia|SULYA|ALETTI|SURVEYID=40757831,12.5303709,75.4116172,2.614276547215988,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197340,12.5304629,75.407137,Sullia|SULYA|ALETTI|SURVEYID=41034035,12.530464,75.4071352,0.23051139542858187,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197344,12.5304449,75.4071421,Sullia|SULYA|ALETTI|SURVEYID=444533754,12.5304444,75.407143,0.11240440776961436,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197346,12.530446,75.4071382,Sullia|SULYA|ALETTI|SURVEYID=444197346,12.5304459,75.4071398,0.17402977194428926,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197350,12.5304075,75.407139,Sullia|SULYA|ALETTI|SURVEYID=40769262,12.5304095,75.4071407,0.2889777472940619,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197353,12.5304167,75.4071556,Sullia|SULYA|ALETTI|SURVEYID=444937232,12.530415,75.4071583,0.34874910151893906,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197356,12.5304193,75.4071507,Sullia|SULYA|ALETTI|SURVEYID=444197378,12.5304205,75.4071498,0.16537316481284547,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197360,12.5304308,75.4071393,Sullia|SULYA|ALETTI|SURVEYID=444679494,12.5304333,75.4071389,0.28135763409194425,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197366,12.5304685,75.4071312,Sullia|SULYA|ALETTI|SURVEYID=444679452,12.5304696,75.4071336,0.28779666806648097,0-5
Sullia|SULYA|ALETTI|SURVEYID=40763615,12.5321863,75.4124807,Sullia|SULYA|ALETTI|SURVEYID=40763615,12.5322407,75.4125861,12.94141583381311,10-25
Sullia|SULYA|ALETTI|SURVEYID=40765978,12.5325183,75.4124883,Sullia|SULYA|ALETTI|SURVEYID=40765978,12.5324947,75.4124841,2.6635059061698136,0-5
Sullia|SULYA|ALETTI|SURVEYID=40769242,12.5304119,75.4071145,Sullia|SULYA|ALETTI|SURVEYID=40769242,12.5304119,75.4071147,0.021709272780591697,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938623,12.6081037,75.4266725,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938627,12.6081037,75.4266596,1.3998249363161068,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938627,12.60802,75.4266102,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938629,12.608041,75.4265706,4.89060921843573,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938629,12.608041,75.4265706,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938629,12.608041,75.4265706,0.0,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938632,12.6080482,75.4265373,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938629,12.608041,75.4265706,3.7011303143428194,0-5
Sullia|SULYA|ALETTI|SURVEYID=40769293,12.5304022,75.4071349,Sullia|SULYA|ALETTI|SURVEYID=40769293,12.5304017,75.4071359,0.12195652519488939,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197369,12.5304594,75.4071436,Sullia|SULYA|ALETTI|SURVEYID=444197624,12.5304569,75.4071418,0.33978174670726213,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197391,12.530413,75.4071189,Sullia|SULYA|ALETTI|SURVEYID=444679492,12.530413,75.407117,0.20623810779750243,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938635,12.6080126,75.4264655,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938635,12.6080271,75.4265062,4.701605960396811,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938637,12.607852,75.4263783,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938640,12.6078504,75.4263892,1.1961045385356193,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938640,12.6078447,75.4264199,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938637,12.6078335,75.426425,1.3628105744172034,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938643,12.6078493,75.4263916,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938640,12.6078504,75.4263892,0.28772567273098254,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197395,12.5304204,75.4071305,Sullia|SULYA|ALETTI|SURVEYID=445039644,12.5304182,75.4071287,0.31307821232952304,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197464,12.5304612,75.4071032,Sullia|SULYA|ALETTI|SURVEYID=445103121,12.5304622,75.4071029,0.11586509256738027,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938646,12.6092368,75.4283902,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938646,12.6091844,75.4283852,5.851821067192911,5-10
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938649,12.6092513,75.4283915,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938646,12.6091844,75.4283852,7.470287175223839,5-10
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938651,12.6092462,75.4284182,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938656,12.6092104,75.4284501,5.275324188816465,5-10
Sullia|SULYA|ALETTI|SURVEYID=40769313,12.5304022,75.4071339,Sullia|SULYA|ALETTI|SURVEYID=40769293,12.5304017,75.4071359,0.22409895540114566,0-5
Sullia|SULYA|ALETTI|SURVEYID=40769318,12.5304003,75.4071281,Sullia|SULYA|ALETTI|SURVEYID=40769321,12.5304003,75.40713,0.20623811795752633,0-5
Sullia|SULYA|ALETTI|SURVEYID=40769321,12.5304003,75.40713,Sullia|SULYA|ALETTI|SURVEYID=40769321,12.5304003,75.40713,0.0,0-5
Sullia|SULYA|ALETTI|SURVEYID=40769334,12.5304542,75.4071603,Sullia|SULYA|ALETTI|SURVEYID=444467278,12.5304546,75.4071612,0.10734040299290798,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197472,12.5304399,75.4071052,Sullia|SULYA|ALETTI|SURVEYID=444533876,12.530441,75.4071043,0.1565391020938628,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938658,12.6092428,75.4284066,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938656,12.6092104,75.4284501,5.938095088098584,5-10
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938663,12.6093734,75.4285749,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938663,12.6093069,75.4285258,9.114030733653047,5-10
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938666,12.6094894,75.4297949,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938666,12.6095035,75.4296668,13.988651499315166,10-25
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938668,12.6096987,75.4295582,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938668,12.6097063,75.4294537,11.371042508672195,10-25
Sullia|SULYA|ALETTI|SURVEYID=444197524,12.53046,75.4071113,Sullia|SULYA|ALETTI|SURVEYID=445039727,12.5304585,75.4071104,0.19329607654396122,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197531,12.5304629,75.4070993,Sullia|SULYA|ALETTI|SURVEYID=445103121,12.5304622,75.4071029,0.39844354257084885,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197581,12.5304468,75.4071172,Sullia|SULYA|ALETTI|SURVEYID=445039696,12.5304468,75.4071166,0.06512781504869931,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197584,12.5304454,75.4070997,Sullia|SULYA|ALETTI|SURVEYID=444533769,12.5304469,75.4071,0.1699414880731853,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938670,12.6095363,75.4297455,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938666,12.6095035,75.4296668,9.286178394140377,5-10
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938678,12.6098803,75.429114,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938682,12.6098453,75.4290338,9.533297085027597,5-10
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938682,12.6098624,75.4292261,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938682,12.6098453,75.4290338,20.953466803981758,10-25
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938685,12.6099238,75.4289881,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938685,12.6099278,75.4289847,0.5778825830581388,0-5
Sullia|SULYA|ALETTI|SURVEYID=40769349,12.5298625,75.4094884,Sullia|SULYA|ALETTI|SURVEYID=40769349,12.5298693,75.4094884,0.7561255012019652,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197593,12.530463,75.4071263,Sullia|SULYA|ALETTI|SURVEYID=444679440,12.5304627,75.4071262,0.035080068172085935,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197599,12.5304765,75.4071694,Sullia|SULYA|ALETTI|SURVEYID=444197652,12.5304737,75.4071716,0.3923806586118002,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938704,12.60865,75.4244367,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938704,12.6086766,75.4244166,3.675019359871705,0-5
Sullia|SULYA|ALETTI|SURVEYID=40830485,12.50823,75.4167783,Sullia|SULYA|ALETTI|SURVEYID=40830485,12.5081933,75.416765,4.328729627110352,0-5
Sullia|SULYA|ALETTI|SURVEYID=40830501,12.5080333,75.416925,Sullia|SULYA|ALETTI|SURVEYID=40830501,12.508025,75.41683,10.35401471658944,10-25
Sullia|SULYA|ALETTI|SURVEYID=40890902,12.5226433,75.4075867,Sullia|SULYA|ALETTI|SURVEYID=443501459,12.5225549,75.4076114,10.188737111597518,10-25
Sullia|SULYA|ALETTI|SURVEYID=444197608,12.5304825,75.4071291,Sullia|SULYA|ALETTI|SURVEYID=444197608,12.5304817,75.4071306,0.18553531698231696,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197619,12.5304237,75.4071146,Sullia|SULYA|ALETTI|SURVEYID=445103152,12.5304271,75.4071169,0.45305615980619,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938730,12.6313445,75.4357446,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938734,12.6313231,75.4357353,2.5846879405600935,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938734,12.6313457,75.4357509,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440938730,12.6313679,75.4357548,2.5045349913410435,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197624,12.5304845,75.407128,Sullia|SULYA|ALETTI|SURVEYID=444679458,12.530485,75.4071314,0.3732218697036285,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440996604,12.6071419,75.426613,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440996604,12.6072385,75.4266145,10.742663122598278,10-25
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440996620,12.6115867,75.4336817,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440996632,12.61175,75.4337817,21.15340142194203,10-25
Sullia|SULYA|ALETTI|SURVEYID=444197652,12.5304737,75.4071711,Sullia|SULYA|ALETTI|SURVEYID=444197652,12.5304737,75.4071716,0.05427317377421276,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440996632,12.6118161,75.4337753,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440996632,12.61175,75.4337817,7.382721206754228,5-10
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440996644,12.612662,75.4344174,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440996644,12.6122399,75.4342618,49.87999112531871,25-50
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440996659,12.6092632,75.4403942,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440996659,12.6092567,75.4403967,0.7720015938634435,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440996667,12.6091612,75.4402245,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440996667,12.6091881,75.4402372,3.293348536308515,0-5
Sullia|SULYA|ALETTI|SURVEYID=444937067,12.5060741,75.3849257,Sullia|SULYA|ALETTI|SURVEYID=444937067,12.5060687,75.3849285,0.6730037947427921,0-5
Sullia|SULYA|ALETTI|SURVEYID=444937082,12.5056247,75.3844964,Sullia|SULYA|ALETTI|SURVEYID=444937097,12.5056004,75.3844596,4.822877965592159,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197657,12.5304687,75.4071328,Sullia|SULYA|ALETTI|SURVEYID=444679452,12.5304696,75.4071336,0.13249819140330965,0-5
Sullia|SULYA|ALETTI|SURVEYID=40906590,12.5236967,75.4238833,Sullia|SULYA|ALETTI|SURVEYID=40906590,12.5236783,75.4239067,3.2615827933181123,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=440996711,12.6111492,75.4384459,Sullia|SULYA|AMARAMUDNURU|SURVEYID=440996711,12.6110747,75.4384608,8.440329984386926,5-10
Sullia|SULYA|ALETTI|SURVEYID=40908920,12.5240667,75.425645,Sullia|SULYA|ALETTI|SURVEYID=40908920,12.52411,75.4255933,7.3943289948365285,5-10
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706418,12.6136799,75.4377651,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706418,12.613636,75.4377353,5.85534063166502,5-10
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706422,12.6135961,75.4376449,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706422,12.613603,75.4376661,2.4250114331379287,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706426,12.613604,75.4376708,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706422,12.613603,75.4376661,0.5219838611432325,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706429,12.6137794,75.4375035,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706429,12.6137626,75.4375336,3.7626684269343045,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197670,12.530506,75.4071641,Sullia|SULYA|ALETTI|SURVEYID=41688857,12.5304998,75.4071618,0.7332206668164937,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197671,12.5060442,75.3850135,Sullia|SULYA|ALETTI|SURVEYID=444197671,12.5060378,75.385043,3.280539410890751,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197677,12.5061669,75.3849458,Sullia|SULYA|ALETTI|SURVEYID=444197677,12.5061467,75.3849435,2.259972104744577,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706432,12.6137519,75.4374242,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706432,12.6137711,75.4374198,2.187678571129505,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706434,12.6133839,75.4375861,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706422,12.613603,75.4376661,25.863188069467384,25-50
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706437,12.6131378,75.4374922,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706437,12.6130817,75.4374132,10.60184849276337,10-25
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706449,12.6146913,75.4374836,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706440,12.6140555,75.4379133,84.68919302863918,50-100
Sullia|SULYA|ALETTI|SURVEYID=444197680,12.5060535,75.3849097,Sullia|SULYA|ALETTI|SURVEYID=444937031,12.5060336,75.3849028,2.3361192296649915,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197684,12.5058176,75.3844998,Sullia|SULYA|ALETTI|SURVEYID=444197687,12.5058205,75.384508,0.9467722763936617,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706457,12.6115852,75.4392375,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706457,12.6116172,75.4392113,4.554535965602206,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706462,12.6118254,75.4396548,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706462,12.611775,75.439765,13.206120399756177,10-25
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706470,12.611965,75.4406067,Sullia|SULYA|AMARAMUDNURU|SURVEYID=442444220,12.6123439,75.4405775,42.250735973266636,25-50
Sullia|SULYA|ALETTI|SURVEYID=444197691,12.5058799,75.3844298,Sullia|SULYA|ALETTI|SURVEYID=445103088,12.5058779,75.3844391,1.0337811453366115,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197692,12.5058631,75.384451,Sullia|SULYA|ALETTI|SURVEYID=444197692,12.505861,75.384449,0.3188492478189981,0-5
Sullia|SULYA|ALETTI|SURVEYID=444197693,12.5058515,75.3844637,Sullia|SULYA|ALETTI|SURVEYID=444197693,12.5058477,75.3844627,0.4362627870925663,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706473,12.6121048,75.4411252,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706473,12.6121638,75.441144,6.870361144388385,5-10
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706477,12.6115745,75.4412942,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706482,12.6115366,75.441269,5.02371754023019,5-10
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706482,12.6115799,75.4412839,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706482,12.6115366,75.441269,5.078962929658518,5-10
Sullia|SULYA|ALETTI|SURVEYID=444197695,12.5058237,75.3844765,Sullia|SULYA|ALETTI|SURVEYID=445103079,12.5058372,75.3844773,1.503641555524639,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706488,12.6120409,75.4421198,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706488,12.6119533,75.4419969,16.51462063460619,10-25
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706492,12.6137086,75.4416206,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706492,12.613737,75.4416287,3.277971287246755,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706498,12.6174823,75.4323607,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706498,12.6173736,75.4323718,12.14675224510663,10-25
Sullia|SULYA|ALETTI|SURVEYID=40910510,12.524515,75.42587,Sullia|SULYA|ALETTI|SURVEYID=40910510,12.524443,75.4257773,12.858853054720544,10-25
Sullia|SULYA|ALETTI|SURVEYID=41027475,12.5299139,75.4077968,Sullia|SULYA|ALETTI|SURVEYID=444533207,12.5299721,75.40763,19.227388870076894,10-25
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706516,12.615699,75.4313346,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706516,12.6155058,75.4313532,21.57745984922512,10-25
Sullia|SULYA|ALETTI|SURVEYID=444348312,12.5078543,75.348115,Sullia|SULYA|ALETTI|SURVEYID=444348312,12.5078542,75.3481149,0.01553984858175289,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706522,12.6154596,75.4318569,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706522,12.6154265,75.4318776,4.311812467529236,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706543,12.6159441,75.4312875,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706543,12.6159371,75.4311733,12.416290861508683,10-25
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706548,12.6161667,75.4322106,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706548,12.6162436,75.432312,13.934924443432276,10-25
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706552,12.6163693,75.4326438,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706558,12.6162302,75.4328838,30.289311866209033,25-50
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706568,12.6165669,75.4320521,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706568,12.6167483,75.43201,20.68160104905224,10-25
Sullia|SULYA|ALETTI|SURVEYID=444348333,12.5078546,75.3478457,Sullia|SULYA|ALETTI|SURVEYID=444348333,12.5078538,75.3478459,0.09156710377853,0-5
Sullia|SULYA|ALETTI|SURVEYID=444937212,12.5304881,75.4071362,Sullia|SULYA|ALETTI|SURVEYID=444467400,12.5304873,75.407137,0.12431346213932075,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=41477042,12.6297946,75.4337319,Sullia|SULYA|AMARAMUDNURU|SURVEYID=41477059,12.62976,75.4337449,4.09777134368165,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=41477073,12.6298437,75.4338419,Sullia|SULYA|AMARAMUDNURU|SURVEYID=41477073,12.6298741,75.4338379,3.408074730781683,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=41477086,12.6292445,75.4341207,Sullia|SULYA|AMARAMUDNURU|SURVEYID=41477152,12.6289145,75.4343029,41.68103491615627,25-50
Sullia|SULYA|ALETTI|SURVEYID=444937217,12.5304442,75.4071463,Sullia|SULYA|ALETTI|SURVEYID=444534080,12.530445,75.4071452,0.1488951204678221,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706639,12.6181323,75.4325762,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706639,12.6181435,75.4326247,5.408050108174819,5-10
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706647,12.6135803,75.4337271,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706647,12.6135819,75.4337184,0.9606658452360296,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706656,12.6137243,75.433934,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706656,12.6137182,75.4339187,1.7934352562374365,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706661,12.6136444,75.4339526,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706656,12.6137182,75.4339187,8.992945116865787,5-10
Sullia|SULYA|AMARAMUDNURU|SURVEYID=41477100,12.6292402,75.4342726,Sullia|SULYA|AMARAMUDNURU|SURVEYID=41477152,12.6289145,75.4343029,36.36510910237731,25-50
Sullia|SULYA|AMARAMUDNURU|SURVEYID=41477110,12.6292379,75.4342324,Sullia|SULYA|AMARAMUDNURU|SURVEYID=41477152,12.6289145,75.4343029,36.765054802851076,25-50
Sullia|SULYA|AMARAMUDNURU|SURVEYID=41477124,12.6292068,75.4343258,Sullia|SULYA|AMARAMUDNURU|SURVEYID=41477152,12.6289145,75.4343029,32.59711692303224,25-50
Sullia|SULYA|ALETTI|SURVEYID=444937230,12.5304557,75.407094,Sullia|SULYA|ALETTI|SURVEYID=444533765,12.530454,75.4070972,0.39545382415513225,0-5
Sullia|SULYA|ALETTI|SURVEYID=444348376,12.5078302,75.3477599,Sullia|SULYA|ALETTI|SURVEYID=444348376,12.5078302,75.34776,0.010855585667655977,0-5
Sullia|SULYA|ALETTI|SURVEYID=444348379,12.5078319,75.347759,Sullia|SULYA|ALETTI|SURVEYID=444348376,12.5078302,75.34776,0.21798449032138376,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706670,12.6135918,75.4340362,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706670,12.6135707,75.4340404,2.39006709859557,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706675,12.613726,75.4341387,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706661,12.6136768,75.4340282,13.179579337871623,10-25
Sullia|SULYA|AMARAMUDNURU|SURVEYID=41477152,12.6289681,75.4342441,Sullia|SULYA|AMARAMUDNURU|SURVEYID=41477152,12.6289145,75.4343029,8.730840006338177,5-10
Sullia|SULYA|ALETTI|SURVEYID=444937248,12.5304405,75.4071451,Sullia|SULYA|ALETTI|SURVEYID=445039705,12.530439,75.4071448,0.1699414882280944,0-5
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706686,12.6129914,75.4351744,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706686,12.613055,75.4351708,7.082778193379184,5-10
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706690,12.6140466,75.4331684,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706690,12.6141295,75.4331621,9.243373573091937,5-10
Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706694,12.6182024,75.4343735,Sullia|SULYA|AMARAMUDNURU|SURVEYID=441706694,12.6182151,75.4344342,6.736200415816806,5-10
Sullia|SULYA|ALETTI|SURVEYID=444467002,12.5304399,75.4070276,Sullia|SULYA|ALETTI|SURVEYID=444467248,12.5304492,75.4070258,1.05240867126244,0-5
