source_crop,crop_type,crop_status,hobli,taluk,village,lat,lon,year,season,survey_date,distance_km,spatial_status,temporal_status,tabular_matched,tabular_level,satellite_status,ndvi_available,evi_available,is_duplicate,valid_cropfusion_sample,rejection_reasons
Coconut,coconut,exact,SULYA,Sullia,MUPPERIYA,12.71645,75.357195,2020,Kharif,2020-09-30,0.1754,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MUPPERIYA,12.7163455,75.3571289,2020,Kharif,2020-09-30,0.1675,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MANDEKOLU,12.5693557,75.3343063,2020,Kharif,2020-09-29,0.0733,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MUPPERIYA,12.6676158,75.4102369,2020,Kharif,2020-10-01,0.1313,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MARKANJA,12.5572479,75.5161365,2020,Kharif,2020-08-30,0.3404,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.5579288,75.5174328,2020,Kharif,2020-08-30,0.184,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MUPPERIYA,12.6681828,75.4119248,2020,Kharif,2020-10-01,0.0972,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,SULYA,12.5761101,75.4041134,2020,Kharif,2020-09-26,0.1207,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,SULYA,12.5760415,75.4041044,2020,Kharif,2020-09-26,0.1164,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,UBARADKAMITTURU,12.5656259,75.413263,2020,Kharif,2020-08-26,0.1721,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,UBARADKAMITTURU,12.5658663,75.4134109,2020,Kharif,2020-08-26,0.176,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,UBARADKAMITTURU,12.5528331,75.4271537,2020,Kharif,2020-08-27,0.0713,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,UBARADKAMITTURU,12.5628021,75.4101146,2020,Kharif,2020-08-27,0.0177,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,SULYA,12.5799017,75.3844867,2020,Kharif,2020-09-27,0.1786,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,SULYA,12.582832,75.3915252,2020,Kharif,2020-09-27,0.0169,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MANDEKOLU,12.5478287,75.3077327,2020,Kharif,2020-10-10,0.3201,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,UBARADKAMITTURU,12.5634357,75.4070882,2020,Kharif,2020-08-28,0.0463,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,UBARADKAMITTURU,12.5634207,75.4071534,2020,Kharif,2020-08-28,0.0535,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MANDEKOLU,12.544994,75.3045343,2020,Kharif,2020-10-10,0.7412,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MUPPERIYA,12.6667638,75.4238197,2020,Kharif,2020-10-02,0.1635,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MUPPERIYA,12.6664633,75.423935,2020,Kharif,2020-10-02,0.1339,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,UBARADKAMITTURU,12.5705934,75.4425025,2020,Kharif,2020-08-29,0.2519,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,UBARADKAMITTURU,12.5707521,75.4426091,2020,Kharif,2020-08-29,0.2421,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,UBARADKAMITTURU,12.5703755,75.4424472,2020,Kharif,2020-08-30,0.2577,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,UBARADKAMITTURU,12.5704093,75.4425008,2020,Kharif,2020-08-30,0.2517,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MANDEKOLU,12.5831614,75.3488966,2020,Kharif,2020-10-11,0.0749,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MANDEKOLU,12.5686505,75.3410468,2020,Kharif,2020-10-16,0.2019,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,UBARADKAMITTURU,12.5700507,75.4109846,2020,Kharif,2020-08-31,0.1549,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,UBARADKAMITTURU,12.5700507,75.410985,2020,Kharif,2020-08-31,0.1549,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MUPPERIYA,12.6713765,75.418705,2020,Kharif,2020-11-01,0.2171,MATCHED,WITHIN_TOLERANCE,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.5742,75.5109067,2020,Kharif,2020-08-12,0.1062,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.5566164,75.4805753,2020,Kharif,2020-08-14,0.202,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.5603443,75.5198067,2020,Kharif,2020-08-15,0.212,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MARKANJA,12.5709626,75.4998092,2020,Kharif,2020-08-15,0.2874,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.5594964,75.5186652,2020,Kharif,2020-08-16,0.1031,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MARKANJA,12.5593856,75.5186798,2020,Kharif,2020-08-16,0.0911,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,UBARADKAMITTURU,12.5635177,75.4112921,2020,Kharif,2020-09-01,0.1416,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,UBARADKAMITTURU,12.5634941,75.4113624,2020,Kharif,2020-09-01,0.1461,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,UBARADKAMITTURU,12.5713968,75.419194,2020,Kharif,2020-09-02,0.2165,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,UBARADKAMITTURU,12.5713867,75.419179,2020,Kharif,2020-09-02,0.2183,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.5658008,75.4662637,2020,Kharif,2020-08-17,0.1746,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MARKANJA,12.5661609,75.5037849,2020,Kharif,2020-08-17,0.0748,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,UBARADKAMITTURU,12.5714512,75.4332429,2020,Kharif,2020-09-03,0.1473,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,UBARADKAMITTURU,12.5711607,75.4308833,2020,Kharif,2020-09-03,0.1393,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,UBARADKAMITTURU,12.5718387,75.4305507,2020,Kharif,2020-09-04,0.0632,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MUPPERIYA,12.6703314,75.4229474,2020,Kharif,2020-10-03,0.0469,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MUPPERIYA,12.6703473,75.4229646,2020,Kharif,2020-10-03,0.0491,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,UBARADKAMITTURU,12.5710672,75.428219,2020,Kharif,2020-09-04,0.1239,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MARKANJA,12.5702707,75.5109211,2020,Kharif,2020-08-18,0.2846,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MARKANJA,12.5556581,75.5146707,2020,Kharif,2020-08-31,0.267,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.5556573,75.514668,2020,Kharif,2020-08-31,0.2668,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,UBARADKAMITTURU,12.584761,75.4459508,2020,Kharif,2020-09-12,0.307,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,UBARADKAMITTURU,12.5593283,75.425118,2020,Kharif,2020-09-18,0.2186,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.5674733,75.490325,2020,Kharif,2020-09-03,0.0471,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,UBARADKAMITTURU,12.5595627,75.4256473,2020,Kharif,2020-09-18,0.2156,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,PERUVAJE,12.6900362,75.3388016,2020,Kharif,2020-10-09,0.2249,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,UBARADKAMITTURU,12.5591982,75.4241788,2020,Kharif,2020-09-20,0.2506,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,PERUVAJE,12.6786348,75.3454944,2020,Kharif,2020-10-21,0.0894,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,PERUVAJE,12.669754,75.3606018,2020,Kharif,2020-10-10,0.0902,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.5675138,75.4903143,2020,Kharif,2020-09-06,0.0486,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.5580436,75.4820225,2020,Kharif,2020-09-07,0.0851,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.5652513,75.4898901,2020,Kharif,2020-09-08,0.14,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MARKANJA,12.5573247,75.484123,2020,Kharif,2020-09-08,0.1313,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,SULYA,12.5512032,75.376247,2020,Kharif,2020-09-28,0.0929,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,SULYA,12.5509657,75.3752221,2020,Kharif,2020-09-28,0.0906,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.5573031,75.5167899,2020,Kharif,2020-09-10,0.2698,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MUPPERIYA,12.6665797,75.4240117,2020,Kharif,2020-10-04,0.1344,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MUPPERIYA,12.6665742,75.4239887,2020,Kharif,2020-10-04,0.136,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,UBARADKAMITTURU,12.5560738,75.4213211,2020,Kharif,2020-09-19,0.2395,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,UBARADKAMITTURU,12.5560727,75.4213156,2020,Kharif,2020-09-19,0.239,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,UBARADKAMITTURU,12.5604868,75.4135291,2020,Kharif,2020-09-21,0.0657,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MARKANJA,12.5723622,75.4831853,2020,Kharif,2020-09-11,0.08,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.5615683,75.4874683,2020,Kharif,2020-09-11,0.2101,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,UBARADKAMITTURU,12.560758,75.4148819,2020,Kharif,2020-09-21,0.076,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,UBARADKAMITTURU,12.558343,75.4176909,2020,Kharif,2020-09-22,0.2016,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MARKANJA,12.5530682,75.5101373,2020,Kharif,2020-09-13,0.1407,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.5530583,75.510134,2020,Kharif,2020-09-13,0.1399,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MUPPERIYA,12.6665186,75.4240473,2020,Kharif,2020-10-06,0.1273,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MUPPERIYA,12.6665988,75.4244466,2020,Kharif,2020-10-06,0.1032,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MARKANJA,12.5767217,75.5088983,2020,Kharif,2020-09-15,0.2409,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MUPPERIYA,12.6660398,75.4255292,2020,Kharif,2020-10-07,0.0628,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MARKANJA,12.5592809,75.5075634,2020,Kharif,2020-09-16,0.0523,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.5590733,75.468235,2020,Kharif,2020-09-17,0.2243,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MARKANJA,12.5590426,75.4682058,2020,Kharif,2020-09-17,0.2204,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,SULYA,12.5892895,75.4212536,2020,Kharif,2020-09-29,0.1335,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,SULYA,12.5891832,75.4216001,2020,Kharif,2020-09-29,0.1123,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MUPPERIYA,12.6707483,75.4225768,2020,Kharif,2020-10-07,0.0966,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MARKANJA,12.5641118,75.4697439,2020,Kharif,2020-09-18,0.0616,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.5579285,75.5186478,2020,Kharif,2020-09-18,0.0613,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MUPPERIYA,12.6714492,75.4100075,2020,Kharif,2020-10-10,0.0667,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MUPPERIYA,12.6701754,75.4170031,2020,Kharif,2020-10-11,0.1751,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MUPPERIYA,12.6702268,75.416844,2020,Kharif,2020-10-11,0.1643,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MARKANJA,12.5599668,75.5196048,2020,Kharif,2020-09-03,0.1648,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MARKANJA,12.5557033,75.5104583,2020,Kharif,2020-09-20,0.1941,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MARKANJA,12.5615831,75.5043873,2020,Kharif,2020-09-22,0.0864,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MARKANJA,12.5695663,75.4686822,2020,Kharif,2020-09-23,0.0548,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MARKANJA,12.5692004,75.4680652,2020,Kharif,2020-09-06,0.0876,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.5577581,75.5115307,2020,Kharif,2020-09-23,0.1594,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,UBARADKAMITTURU,12.5895149,75.4408826,2020,Kharif,2020-09-22,0.1102,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.5646312,75.4821679,2020,Kharif,2020-09-19,0.1007,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MARKANJA,12.5555259,75.5032017,2020,Kharif,2020-09-19,0.1474,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,PERUVAJE,12.6704668,75.3615625,2020,Kharif,2020-10-13,0.0433,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,PERUVAJE,12.6808819,75.3373812,2020,Kharif,2020-10-15,0.1442,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.5674437,75.4940361,2020,Kharif,2020-09-21,0.0141,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MARKANJA,12.5674168,75.4940726,2020,Kharif,2020-09-21,0.0091,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,PERUVAJE,12.6741092,75.3572717,2020,Kharif,2020-10-16,0.2259,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,PERUVAJE,12.6854317,75.3401233,2020,Kharif,2020-10-17,0.144,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,UBARADKAMITTURU,12.5771656,75.4434904,2020,Kharif,2020-09-23,0.1271,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,UBARADKAMITTURU,12.5779937,75.4460329,2020,Kharif,2020-09-23,0.0751,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,SULYA,12.5761733,75.38542,2020,Kharif,2020-09-30,0.0754,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.570422,75.4747208,2020,Kharif,2020-09-22,0.0536,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,PERUVAJE,12.7032504,75.3341722,2020,Kharif,2020-10-18,0.0653,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,UBARADKAMITTURU,12.5769937,75.443241,2020,Kharif,2020-09-24,0.1109,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,PERUVAJE,12.6766479,75.3400636,2020,Kharif,2020-10-19,0.0721,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,UBARADKAMITTURU,12.5659538,75.4192576,2020,Kharif,2020-09-24,0.0922,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,SULYA,12.5823437,75.3991432,2020,Kharif,2020-09-30,0.0455,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MUPPERIYA,12.6727281,75.4277881,2020,Kharif,2020-10-12,0.2285,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,UBARADKAMITTURU,12.5834705,75.4429785,2020,Kharif,2020-09-25,0.1516,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,UBARADKAMITTURU,12.5841602,75.4437768,2020,Kharif,2020-09-25,0.2414,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MARKANJA,12.5660274,75.494584,2020,Kharif,2020-09-24,0.1013,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.5659762,75.4947173,2020,Kharif,2020-09-24,0.0892,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MUPPERIYA,12.6735908,75.401637,2020,Kharif,2020-10-12,0.2851,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.5633301,75.4802543,2020,Kharif,2020-09-25,0.1658,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MARKANJA,12.5643151,75.4796834,2020,Kharif,2020-09-25,0.1708,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,SULYA,12.5714041,75.3991729,2020,Kharif,2020-10-01,0.1164,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,UBARADKAMITTURU,12.5544314,75.4210054,2020,Kharif,2020-09-26,0.1433,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,UBARADKAMITTURU,12.5544309,75.4210047,2020,Kharif,2020-09-26,0.1433,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,MARKANJA,12.5615545,75.4998669,2020,Kharif,2020-09-26,0.2495,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MARKANJA,12.5615543,75.4998699,2020,Kharif,2020-09-26,0.2495,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,SULYA,12.5772877,75.4123239,2020,Kharif,2020-10-01,0.2548,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,MUPPERIYA,12.6672097,75.4194608,2020,Kharif,2020-10-13,0.1697,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,SULYA,12.5710033,75.3974033,2020,Kharif,2020-10-02,0.1259,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,SULYA,12.5709762,75.3974524,2020,Kharif,2020-10-02,0.1252,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,SULYA,12.5493947,75.3935641,2020,Kharif,2020-10-15,0.1602,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,SULYA,Sullia,UBARADKAMITTURU,12.5760788,75.4416923,2020,Kharif,2020-09-27,0.1098,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,SULYA,Sullia,UBARADKAMITTURU,12.5760876,75.4417592,2020,Kharif,2020-09-27,0.1053,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
